id;school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3
"por443";"MS";"M";15;"R";"LE3";"T";4;1;"health";"services";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;4;1;2;2;0;"12";"13";14
"por444";"MS";"M";15;"R";"LE3";"T";4;1;"health";"services";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;4;1;2;2;7;"7";"9";8
"por445";"MS";"M";16;"R";"GT3";"T";3;4;"other";"health";"other";"mother";3;2;0;"no";"no";"no";"no";"no";"yes";"no";"no";3;4;5;1;2;5;4;"9";"10";11
"por446";"MS";"M";15;"R";"GT3";"T";1;1;"other";"other";"course";"mother";4;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";5;4;5;2;4;4;8;"7";"9";9
"por447";"MS";"M";15;"U";"LE3";"T";3;3;"at_home";"at_home";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;3;1;1;5;0;"11";"11";11
"por448";"MS";"M";17;"R";"GT3";"T";2;1;"other";"other";"other";"mother";3;1;0;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;5;5;5;5;3;8;"8";"10";9
"por449";"MS";"F";16;"R";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";2;3;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;2;1;1;4;6;"16";"16";17
"por450";"MS";"F";15;"R";"GT3";"T";1;2;"other";"services";"course";"mother";2;1;0;"no";"no";"no";"no";"yes";"yes";"no";"no";5;1;2;1;1;1;3;"11";"13";13
"por451";"MS";"F";16;"R";"GT3";"T";2;3;"other";"services";"course";"mother";3;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;5;4;1;2;1;2;"15";"15";15
"por452";"MS";"M";16;"R";"GT3";"T";1;2;"other";"other";"course";"father";2;2;0;"no";"no";"no";"no";"yes";"yes";"no";"no";4;3;3;1;1;5;0;"10";"11";11
"por453";"MS";"F";16;"R";"GT3";"T";2;2;"other";"other";"course";"mother";3;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;5;1;1;4;4;"9";"10";11
"por454";"MS";"F";16;"U";"GT3";"T";1;2;"other";"services";"course";"mother";1;3;1;"no";"yes";"no";"no";"yes";"yes";"no";"no";1;3;2;1;2;4;0;"10";"8";8
"por455";"MS";"F";16;"U";"GT3";"T";1;2;"other";"services";"course";"mother";1;3;1;"no";"yes";"no";"no";"yes";"yes";"no";"no";1;3;2;1;2;4;3;"9";"8";8
"por456";"MS";"F";15;"U";"GT3";"T";2;1;"at_home";"other";"home";"mother";1;2;0;"yes";"yes";"no";"no";"no";"yes";"yes";"no";4;4;2;3;3;2;0;"9";"10";9
"por457";"MS";"F";16;"U";"GT3";"T";1;1;"at_home";"other";"course";"father";1;2;0;"no";"yes";"no";"no";"no";"yes";"no";"yes";5;4;3;2;1;2;0;"13";"14";15
"por458";"MS";"M";17;"R";"LE3";"T";1;2;"at_home";"services";"reputation";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;5;5;5;5;3;4;"10";"11";11
"por459";"MS";"F";16;"R";"GT3";"T";1;1;"other";"other";"home";"father";4;4;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;3;2;1;1;1;0;"13";"10";13
"por460";"MS";"F";16;"R";"GT3";"T";1;1;"at_home";"other";"other";"father";4;3;0;"yes";"yes";"no";"no";"yes";"yes";"no";"no";4;4;3;1;1;5;2;"10";"9";10
"por461";"MS";"F";15;"R";"GT3";"T";1;1;"at_home";"other";"home";"father";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;1;2;1;"11";"10";11
"por462";"MS";"F";16;"R";"GT3";"T";1;1;"at_home";"other";"other";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;2;4;3;2;0;"13";"12";14
"por463";"MS";"F";15;"R";"GT3";"T";1;1;"at_home";"at_home";"course";"father";3;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;2;1;1;2;2;0;"13";"14";14
"por464";"MS";"F";15;"R";"LE3";"T";2;2;"other";"other";"other";"father";1;3;0;"yes";"yes";"no";"no";"yes";"yes";"no";"no";4;4;3;2;2;5;2;"14";"11";12
"por465";"MS";"M";16;"R";"GT3";"T";1;1;"at_home";"other";"other";"father";2;1;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";3;4;4;3;4;5;6;"11";"11";11
"por466";"MS";"F";18;"U";"GT3";"T";1;2;"other";"other";"course";"father";1;2;1;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";3;4;4;2;3;5;9;"9";"8";8
"por467";"MS";"M";15;"U";"GT3";"T";3;1;"other";"services";"home";"mother";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";3;2;3;1;3;4;0;"10";"9";11
"por468";"MS";"F";16;"R";"GT3";"T";2;2;"other";"services";"course";"father";3;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;4;1;1;2;1;"14";"13";14
"por469";"MS";"M";15;"U";"GT3";"T";2;2;"health";"other";"reputation";"mother";3;1;0;"no";"no";"no";"no";"yes";"yes";"no";"no";4;3;3;1;2;4;1;"13";"12";13
"por470";"MS";"M";16;"U";"GT3";"T";4;4;"other";"teacher";"course";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";4;3;1;1;1;3;0;"13";"12";13
"por471";"MS";"F";15;"R";"GT3";"T";3;3;"services";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;5;4;1;1;1;4;"13";"12";12
"por472";"MS";"F";16;"R";"GT3";"T";2;2;"at_home";"other";"course";"mother";2;2;1;"no";"yes";"no";"yes";"no";"yes";"no";"no";4;4;4;2;3;5;2;"12";"11";12
"por473";"MS";"F";16;"R";"LE3";"T";2;2;"other";"other";"home";"father";3;1;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";4;3;2;1;1;4;0;"14";"14";16
"por474";"MS";"M";16;"U";"LE3";"T";2;1;"at_home";"services";"course";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";2;4;3;2;3;4;4;"10";"8";10
"por475";"MS";"M";15;"R";"LE3";"T";1;3;"at_home";"other";"reputation";"father";3;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;4;3;5;3;2;"10";"11";11
"por476";"MS";"F";15;"U";"GT3";"T";2;2;"other";"services";"course";"mother";2;3;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;3;2;1;1;4;0;"12";"13";14
"por477";"MS";"F";16;"R";"LE3";"T";2;1;"other";"other";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;4;3;1;1;5;2;"10";"8";8
"por478";"MS";"M";15;"U";"GT3";"T";3;3;"services";"services";"course";"father";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";4;3;3;2;4;3;11;"12";"10";11
"por479";"MS";"F";16;"R";"GT3";"T";1;1;"at_home";"other";"course";"father";2;2;3;"yes";"yes";"no";"no";"yes";"yes";"no";"no";3;4;3;1;1;1;0;"7";"7";8
"por480";"MS";"F";17;"U";"GT3";"T";2;2;"other";"at_home";"course";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"no";"no";"no";4;5;3;1;1;5;4;"9";"9";10
"por481";"MS";"F";19;"U";"GT3";"T";2;3;"at_home";"services";"course";"other";1;1;1;"no";"no";"no";"no";"yes";"no";"yes";"yes";4;4;4;1;1;2;0;"9";"9";10
"por482";"MS";"F";17;"R";"GT3";"T";2;1;"at_home";"other";"course";"mother";3;1;0;"no";"yes";"no";"yes";"yes";"no";"no";"yes";5;5;3;1;1;3;2;"9";"10";11
"por483";"MS";"F";15;"R";"LE3";"T";1;1;"at_home";"other";"course";"mother";2;1;0;"no";"yes";"no";"no";"yes";"no";"no";"yes";5;2;1;1;3;4;0;"9";"10";9
"por484";"MS";"F";16;"R";"GT3";"T";2;2;"other";"other";"course";"father";3;2;0;"no";"yes";"no";"no";"yes";"no";"yes";"no";3;4;5;1;2;1;1;"9";"10";11
"por485";"MS";"F";16;"U";"LE3";"A";2;2;"other";"other";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"no";"no";4;3;4;1;2;1;6;"7";"7";8
"por486";"MS";"F";17;"R";"GT3";"T";2;2;"at_home";"other";"course";"mother";2;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;5;1;2;4;0;"11";"10";11
"por487";"MS";"F";16;"U";"GT3";"T";2;2;"other";"services";"course";"father";1;1;1;"no";"yes";"yes";"yes";"no";"yes";"yes";"no";4;4;3;1;4;3;1;"9";"10";10
"por488";"MS";"F";18;"R";"LE3";"A";3;2;"other";"other";"course";"other";2;3;2;"no";"yes";"no";"no";"no";"no";"no";"yes";3;3;2;1;1;2;6;"7";"9";10
"por489";"MS";"F";19;"U";"GT3";"T";1;1;"at_home";"services";"course";"mother";1;3;1;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;3;1;1;1;3;6;"7";"9";9
"por490";"MS";"M";18;"R";"GT3";"T";1;1;"other";"other";"home";"mother";2;1;1;"no";"no";"no";"yes";"yes";"no";"yes";"no";4;4;3;3;4;4;0;"8";"9";10
"por491";"MS";"F";18;"R";"GT3";"T";1;1;"at_home";"at_home";"course";"mother";2;1;1;"no";"no";"no";"no";"no";"no";"yes";"yes";3;2;3;1;1;2;4;"9";"11";10
"por492";"MS";"F";19;"U";"GT3";"T";1;1;"other";"other";"course";"other";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";1;1;4;4;1;1;12;"7";"8";9
"por493";"MS";"F";16;"R";"GT3";"A";2;2;"health";"other";"course";"mother";1;2;0;"no";"no";"no";"no";"no";"yes";"no";"yes";3;3;2;1;1;3;2;"8";"10";10
"por494";"MS";"F";17;"U";"GT3";"T";0;1;"other";"at_home";"course";"father";2;1;0;"no";"no";"no";"yes";"no";"yes";"no";"no";2;4;4;3;5;5;5;"9";"9";10
"por495";"MS";"F";16;"R";"LE3";"T";1;2;"at_home";"other";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"no";"yes";"no";4;4;5;1;3;3;0;"8";"9";9
"por496";"MS";"F";16;"U";"GT3";"T";3;3;"other";"other";"reputation";"mother";1;1;0;"no";"no";"no";"yes";"yes";"no";"yes";"yes";4;5;4;1;1;4;0;"14";"13";13
"por497";"MS";"F";16;"R";"LE3";"T";1;1;"services";"services";"home";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;4;4;2;2;4;2;"14";"14";14
"por498";"MS";"M";17;"U";"GT3";"T";3;3;"services";"at_home";"course";"mother";2;4;1;"no";"yes";"yes";"yes";"yes";"yes";"no";"no";5;4;5;3;4;5;0;"10";"11";10
"por499";"MS";"F";16;"U";"GT3";"T";2;1;"other";"services";"course";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;3;1;1;1;0;"14";"13";14
"por500";"MS";"F";16;"U";"GT3";"T";2;2;"services";"other";"course";"mother";1;1;0;"no";"yes";"yes";"yes";"yes";"yes";"no";"yes";4;2;5;1;2;5;0;"17";"16";16
"por501";"MS";"M";17;"U";"GT3";"T";1;2;"other";"other";"course";"father";1;1;1;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";5;3;5;5;5;1;12;"6";"7";7
"por502";"MS";"M";16;"U";"LE3";"T";4;3;"other";"other";"course";"father";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;2;5;1;5;5;8;"14";"12";13
"por503";"MS";"M";17;"R";"LE3";"T";2;2;"services";"services";"other";"mother";3;4;1;"no";"yes";"no";"no";"yes";"yes";"no";"no";1;3;5;3;5;3;2;"10";"8";9
"por504";"MS";"F";16;"U";"GT3";"T";1;1;"other";"other";"course";"other";1;4;0;"yes";"yes";"no";"yes";"yes";"yes";"yes";"no";2;2;1;1;1;5;0;"14";"14";14
"por505";"MS";"F";19;"U";"LE3";"T";2;2;"other";"other";"home";"mother";1;3;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;4;5;1;1;1;0;"12";"13";13
"por506";"MS";"F";17;"R";"GT3";"T";1;1;"at_home";"other";"reputation";"mother";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;4;5;1;2;5;0;"11";"11";11
"por507";"MS";"F";20;"U";"GT3";"T";3;3;"at_home";"services";"other";"mother";2;2;1;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;3;4;2;4;3;8;"11";"9";10
"por508";"MS";"F";17;"U";"LE3";"T";1;1;"other";"services";"course";"father";1;3;0;"no";"yes";"no";"no";"yes";"yes";"no";"yes";4;3;3;1;1;3;0;"11";"11";10
"por509";"MS";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"mother";3;1;1;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;4;5;1;2;5;0;"10";"9";9
"por510";"MS";"F";16;"R";"LE3";"T";1;1;"at_home";"other";"course";"father";3;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;3;2;1;1;1;0;"16";"17";18
"por511";"MS";"F";17;"R";"GT3";"T";2;2;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;3;2;1;1;1;0;"15";"17";17
"por512";"MS";"F";17;"U";"GT3";"A";1;0;"other";"other";"other";"mother";2;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;4;5;1;1;4;1;"11";"9";10
"por513";"MS";"F";18;"R";"GT3";"T";1;1;"at_home";"other";"other";"mother";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;2;1;1;5;9;"7";"7";7
"por514";"MS";"F";16;"U";"GT3";"T";3;1;"other";"other";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";3;1;3;1;3;1;0;"8";"6";8
"por515";"MS";"F";16;"U";"GT3";"T";3;2;"services";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;1;3;1;4;3;2;"7";"6";7
"por516";"MS";"F";18;"U";"LE3";"T";1;1;"other";"at_home";"reputation";"mother";2;2;0;"yes";"no";"no";"no";"yes";"yes";"no";"no";2;3;5;1;4;3;8;"9";"8";10
"por517";"MS";"F";16;"R";"GT3";"T";4;4;"health";"teacher";"reputation";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;3;3;2;3;2;0;"14";"16";16
"por518";"MS";"F";16;"R";"LE3";"T";1;2;"other";"other";"reputation";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;4;5;1;4;2;0;"14";"14";15
"por519";"MS";"F";18;"U";"GT3";"A";2;4;"other";"services";"reputation";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";2;3;2;1;3;1;8;"8";"5";8
"por520";"MS";"M";16;"R";"GT3";"T";2;1;"other";"services";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;2;1;1;1;2;0;"8";"7";0
"por521";"MS";"F";16;"U";"LE3";"T";1;1;"at_home";"other";"other";"mother";3;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;3;2;1;3;5;6;"6";"8";8
"por522";"MS";"F";16;"R";"GT3";"T";2;3;"at_home";"services";"other";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";3;3;3;1;1;2;0;"8";"10";10
"por523";"MS";"F";16;"U";"GT3";"T";4;4;"health";"health";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;3;4;1;2;3;4;"8";"8";8
"por524";"MS";"M";18;"U";"LE3";"T";4;4;"at_home";"health";"home";"mother";1;4;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";5;5;5;5;5;5;2;"5";"6";6
"por525";"MS";"F";16;"R";"LE3";"T";3;4;"at_home";"other";"other";"mother";3;2;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;2;1;1;1;2;2;"7";"9";8
"por526";"MS";"M";17;"U";"LE3";"T";4;4;"other";"services";"home";"mother";1;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;3;1;2;5;0;"15";"14";16
"por527";"MS";"F";17;"R";"GT3";"T";4;1;"other";"other";"other";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;3;1;2;5;1;"13";"14";14
"por528";"MS";"M";16;"U";"LE3";"T";2;2;"services";"services";"other";"mother";4;3;0;"no";"no";"no";"no";"yes";"yes";"no";"no";5;1;3;2;2;3;0;"10";"9";10
"por529";"MS";"F";17;"R";"GT3";"T";2;2;"at_home";"other";"other";"mother";1;1;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";5;1;3;1;2;5;5;"9";"9";9
"por530";"MS";"F";16;"U";"LE3";"T";4;4;"services";"services";"other";"father";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;1;3;1;2;5;1;"11";"11";11
"por531";"MS";"M";17;"U";"GT3";"T";3;3;"services";"services";"home";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;1;4;5;5;3;8;"7";"10";9
"por532";"MS";"M";17;"U";"GT3";"T";1;1;"at_home";"services";"other";"mother";3;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;1;3;3;3;1;0;"10";"10";10
"por533";"MS";"M";16;"U";"GT3";"T";2;1;"health";"services";"other";"mother";2;2;0;"no";"no";"no";"no";"no";"yes";"yes";"yes";4;2;2;1;4;5;2;"9";"7";8
"por534";"MS";"F";16;"U";"LE3";"T";2;1;"other";"services";"other";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";3;2;2;1;1;3;0;"14";"15";16
"por535";"MS";"M";16;"U";"LE3";"T";4;4;"teacher";"health";"other";"father";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;1;2;2;5;5;0;"11";"12";12
"por536";"MS";"M";15;"R";"GT3";"T";1;2;"other";"services";"course";"mother";3;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;5;5;1;3;5;11;"9";"11";10
"por537";"MS";"M";15;"U";"LE3";"A";2;2;"other";"other";"reputation";"mother";3;4;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;4;5;2;3;5;8;"13";"14";14
"por538";"MS";"M";15;"U";"LE3";"A";2;1;"services";"services";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;3;1;2;5;11;"12";"13";12
"por539";"MS";"F";16;"R";"LE3";"T";2;2;"other";"other";"course";"mother";1;3;0;"no";"yes";"no";"no";"no";"yes";"no";"yes";4;3;3;2;2;5;2;"11";"11";11
"por540";"MS";"F";16;"U";"LE3";"T";4;1;"other";"other";"home";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";1;2;4;2;2;1;8;"9";"10";10
"por541";"MS";"F";17;"U";"GT3";"T";3;2;"at_home";"other";"home";"mother";2;1;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;3;3;2;2;1;5;"9";"11";11
"por542";"MS";"F";17;"R";"GT3";"T";2;2;"other";"other";"other";"mother";2;2;0;"yes";"no";"yes";"no";"yes";"yes";"no";"no";5;1;3;1;1;5;0;"11";"9";11
"por543";"MS";"F";16;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";2;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;3;5;1;4;5;1;"10";"11";12
"por544";"MS";"M";17;"R";"GT3";"T";4;4;"health";"other";"course";"father";3;1;3;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;3;3;1;3;5;2;"9";"9";8
"por545";"MS";"M";17;"R";"LE3";"T";1;3;"other";"other";"course";"father";2;1;0;"no";"no";"no";"yes";"yes";"yes";"no";"yes";5;1;2;3;3;5;2;"12";"11";12
"por546";"MS";"M";17;"U";"GT3";"T";3;4;"services";"other";"other";"mother";1;2;1;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";5;4;4;3;4;5;8;"8";"9";8
"por547";"MS";"F";17;"U";"GT3";"T";4;4;"health";"health";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;2;5;1;1;5;0;"13";"15";16
"por548";"MS";"M";16;"R";"LE3";"T";4;1;"other";"at_home";"other";"father";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;1;2;2;1;2;0;"10";"11";11
"por549";"MS";"F";17;"U";"GT3";"A";1;1;"at_home";"at_home";"other";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;5;5;1;2;3;2;"11";"10";11
"por550";"MS";"F";17;"R";"GT3";"T";4;2;"other";"other";"course";"mother";2;2;0;"yes";"yes";"no";"no";"no";"yes";"yes";"no";4;3;3;2;3;5;0;"17";"18";18
"por551";"MS";"M";16;"U";"LE3";"A";2;2;"other";"services";"course";"father";2;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";4;1;2;2;2;5;0;"12";"13";13
"por552";"MS";"M";17;"U";"GT3";"T";3;2;"other";"other";"other";"father";2;2;0;"no";"yes";"yes";"no";"yes";"yes";"yes";"no";4;1;2;2;2;1;0;"13";"14";13
"por553";"MS";"M";19;"U";"GT3";"T";1;1;"other";"other";"other";"mother";1;2;2;"no";"yes";"no";"yes";"yes";"no";"yes";"no";4;4;3;3;4;4;2;"9";"9";10
"por554";"MS";"M";17;"U";"LE3";"A";1;0;"other";"other";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;1;2;1;1;5;4;"11";"11";12
"por555";"MS";"F";17;"R";"GT3";"T";1;1;"at_home";"at_home";"course";"father";2;1;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";3;5;5;2;2;4;3;"10";"11";10
"por556";"MS";"F";16;"R";"GT3";"T";1;2;"other";"other";"home";"father";1;3;0;"yes";"yes";"no";"no";"no";"yes";"yes";"yes";4;3;4;1;1;3;5;"13";"14";13
"por557";"MS";"M";16;"R";"LE3";"T";1;2;"other";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"no";"no";4;4;4;2;4;5;4;"9";"10";11
"por558";"MS";"F";17;"R";"GT3";"T";3;1;"other";"other";"course";"mother";2;2;3;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";5;4;4;1;1;5;2;"7";"9";10
"por559";"MS";"M";17;"R";"GT3";"T";2;2;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;5;5;3;5;5;0;"8";"13";10
"por560";"MS";"M";18;"R";"GT3";"T";1;0;"at_home";"at_home";"course";"other";3;1;1;"yes";"yes";"no";"no";"yes";"yes";"no";"no";4;3;2;1;1;4;0;"12";"12";13
"por561";"MS";"M";17;"R";"GT3";"T";1;1;"other";"services";"course";"mother";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;5;5;1;3;2;0;"10";"9";10
"por562";"MS";"M";18;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;3;1;4;5;6;"10";"9";10
"por563";"MS";"F";16;"R";"LE3";"T";2;2;"other";"services";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"no";"yes";5;4;3;1;1;1;0;"11";"13";12
"por564";"MS";"M";17;"U";"GT3";"T";2;2;"other";"other";"course";"mother";1;1;1;"no";"no";"no";"yes";"yes";"yes";"no";"yes";1;2;1;2;3;5;0;"7";"0";0
"por565";"MS";"M";16;"R";"GT3";"T";3;2;"services";"other";"course";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;5;5;2;3;5;2;"11";"9";10
"por566";"MS";"M";16;"R";"LE3";"T";1;1;"at_home";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;5;5;2;4;5;0;"10";"10";9
"por567";"MS";"M";18;"R";"GT3";"T";1;1;"services";"other";"course";"other";2;1;1;"no";"yes";"no";"no";"yes";"no";"yes";"yes";5;3;3;2;3;5;2;"9";"7";9
"por568";"MS";"M";18;"R";"GT3";"T";3;2;"services";"other";"course";"mother";1;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";2;3;1;2;2;5;0;"4";"0";0
"por569";"MS";"M";19;"U";"GT3";"T";3;2;"at_home";"services";"course";"mother";2;1;3;"no";"no";"no";"yes";"yes";"yes";"no";"no";3;2;1;1;1;3;4;"6";"11";9
"por570";"MS";"M";18;"U";"GT3";"T";3;3;"at_home";"at_home";"course";"mother";1;2;2;"no";"yes";"no";"yes";"yes";"no";"yes";"no";4;4;5;1;3;3;9;"4";"8";8
"por571";"MS";"M";16;"R";"GT3";"T";2;2;"services";"services";"course";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";5;4;3;2;4;4;6;"7";"8";8
"por572";"MS";"M";19;"U";"GT3";"T";2;1;"at_home";"other";"course";"other";2;1;3;"no";"no";"no";"yes";"no";"no";"yes";"yes";4;4;3;1;3;5;4;"8";"9";9
"por573";"MS";"F";16;"U";"GT3";"A";3;2;"services";"at_home";"course";"mother";2;2;2;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";2;5;5;1;1;1;8;"5";"5";7
"por574";"MS";"F";17;"U";"GT3";"T";1;1;"other";"at_home";"course";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;3;2;1;2;5;9;"7";"9";10
"por575";"MS";"M";20;"R";"GT3";"T";1;1;"other";"other";"course";"other";2;1;1;"no";"yes";"no";"no";"yes";"no";"yes";"yes";4;4;3;2;4;4;12;"8";"11";10
"por576";"MS";"F";18;"R";"GT3";"A";4;3;"services";"services";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;4;4;3;4;2;8;"10";"11";10
"por577";"MS";"M";18;"R";"GT3";"T";3;2;"other";"other";"course";"mother";2;1;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";2;5;5;5;5;5;8;"9";"10";11
"por578";"MS";"M";19;"R";"GT3";"T";1;1;"other";"services";"home";"other";3;2;1;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;4;4;3;3;2;8;"10";"9";11
"por579";"MS";"M";17;"U";"GT3";"T";3;3;"health";"other";"course";"mother";2;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;5;4;2;3;3;4;"8";"9";10
"por580";"MS";"M";18;"U";"LE3";"T";1;3;"at_home";"services";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"no";"yes";"yes";4;3;3;2;3;3;0;"9";"10";9
"por581";"MS";"M";19;"R";"GT3";"T";1;1;"other";"other";"home";"other";3;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;4;3;3;5;4;"8";"9";10
"por582";"MS";"F";18;"U";"GT3";"A";1;2;"at_home";"other";"course";"mother";2;2;2;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;3;1;1;5;2;"6";"8";8
"por583";"MS";"F";19;"U";"LE3";"A";1;1;"at_home";"other";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"no";"no";1;4;4;1;1;5;0;"6";"8";7
"por584";"MS";"F";18;"R";"GT3";"T";2;2;"other";"other";"other";"mother";2;1;1;"no";"no";"no";"no";"yes";"no";"yes";"yes";5;5;5;1;1;3;0;"8";"6";0
